,adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
8879,0,1,0,0,0,3476,0,1,0,0,0,0,0,0,216,2,0,0,0,0,0,1,216,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,0
8899,0,0,1,0,0,3358,1,0,0,0,0,0,0,0,217,23,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
9047,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,192,11,0,0,0,0,0,1,183,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,6
9081,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,250,3,0,0,0,0,0,1,238,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
9087,1,0,0,0,0,3476,1,0,0,0,0,0,0,0,218,7,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,0,1,0,0,0,0,0,0,0,300,4
9183,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,220,0,0,0,0,0,0,1,216,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,250,5
9398,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,101,2,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
9405,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,345,23,0,0,0,0,0,1,344,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,300,5
9408,1,0,0,0,0,2821,1,0,0,0,0,0,0,0,1,21,0,0,0,0,0,1,1,0,0,0,1,280,0,0,0,0,0,1,0,0,0,0,0,0,336,0
9576,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,51,22,0,0,0,0,0,1,40,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
9618,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,145,19,0,0,0,0,0,1,134,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
9692,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,276,20,0,0,0,0,0,1,276,1,0,0,0,250,4,1,0,0,0,0,0,0,0,0,0,0,250,3
9706,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,42,8,0,0,0,0,0,1,40,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,4
9770,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,172,10,0,0,0,0,0,1,164,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,6
9790,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,4,19,1,0,0,0,0,0,3,0,0,0,1,50,160,0,0,0,0,0,1,0,0,0,0,0,320,2
9842,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,219,17,0,0,0,0,0,1,216,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,0
9848,1,0,0,0,0,1458,0,0,0,0,0,0,1,0,97,12,0,0,0,1,0,0,94,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,5
9885,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,4,15,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,2
9998,1,0,0,0,0,3427,1,0,0,0,0,0,0,0,393,14,0,0,0,0,0,1,393,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,5
10000,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,373,17,0,0,0,0,0,1,368,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,2
10053,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,220,17,1,0,0,0,0,0,216,0,0,0,1,50,81,0,0,0,0,0,1,0,0,0,0,0,320,3
10069,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,148,18,0,0,0,0,0,1,146,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,3
10082,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,2,19,0,0,0,0,0,1,2,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,6
10240,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,215,16,0,0,0,0,0,1,201,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,6
10277,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,91,12,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
10394,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,289,19,0,0,0,0,0,1,276,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,6
10401,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,125,0,0,0,0,0,0,1,124,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,0
10522,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,222,22,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,0,1,0,0,0,0,0,0,0,300,3
10593,0,0,1,0,0,2821,0,0,0,0,0,0,1,0,79,22,0,0,0,1,0,0,79,0,0,0,1,90,31,0,0,0,0,0,0,0,1,0,0,0,1000,0
10640,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,80,18,0,0,0,0,0,1,80,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
10792,0,0,1,0,0,2821,0,0,0,0,0,0,1,0,217,22,0,0,0,1,0,0,216,0,0,0,1,90,5,0,0,0,0,0,0,0,1,0,0,0,960,0
10853,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,109,23,0,0,0,0,0,1,106,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
10936,0,0,1,0,0,3358,1,0,0,0,0,0,0,0,222,23,0,0,0,0,0,1,216,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
10941,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,277,21,0,0,0,0,0,1,276,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,6
11003,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,226,20,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,2
11062,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,146,20,0,0,0,0,0,1,146,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,3
11217,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
11222,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,40,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,1
11224,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,299,17,0,0,0,0,0,1,298,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
11226,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,97,16,0,0,0,0,0,1,94,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
11250,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,12,14,0,0,0,0,0,1,3,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,2
11318,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,222,3,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
11325,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,159,16,0,0,0,0,0,1,146,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,3
11458,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,131,17,0,0,0,0,0,1,124,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,3
11501,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,221,6,0,0,0,0,0,1,216,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,0
11529,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,240,11,0,0,0,0,0,1,238,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,3
11539,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,165,18,0,0,0,0,0,1,164,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,0
11621,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,37,12,0,0,0,0,0,1,27,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
11652,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,219,7,0,0,0,0,0,1,216,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,5
11668,0,0,1,0,0,3358,0,1,0,0,0,0,0,0,13,23,0,0,0,0,0,1,3,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
11683,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,214,22,0,0,0,0,0,1,201,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,6
11686,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,397,8,0,0,0,0,0,1,183,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
11809,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,152,18,0,0,0,0,0,1,146,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
11816,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,126,16,0,0,0,0,0,1,124,1,0,0,0,250,52,1,0,0,0,0,0,0,0,0,0,0,300,3
11834,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,217,4,0,0,0,0,0,1,216,0,0,0,1,250,70,0,0,0,0,0,0,0,1,0,0,0,300,5
11899,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,376,15,0,0,0,0,0,1,374,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,1
11969,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,1,40,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,5
12103,0,1,0,0,0,2259,0,0,1,0,0,0,0,0,231,9,0,0,0,0,0,1,216,0,0,0,1,280,23,0,0,0,0,0,0,0,0,1,0,0,336,6
12285,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,219,15,0,0,0,0,0,1,216,0,0,0,1,250,70,0,0,0,0,0,0,0,1,0,0,0,300,1
12485,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,81,10,0,0,0,0,0,1,80,1,0,0,0,250,185,0,1,0,0,0,0,0,0,0,0,0,300,0
12664,0,0,1,0,0,2261,0,0,1,0,0,0,0,0,195,9,0,0,0,0,0,1,183,0,0,0,1,600,20,0,0,0,0,0,0,0,1,0,0,0,180,5
12667,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,21,13,0,0,0,0,0,1,15,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
12733,1,0,0,0,0,1458,1,0,0,0,0,0,0,0,334,23,0,0,0,0,0,1,333,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
12779,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,230,20,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
12845,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,87,10,0,0,0,0,0,1,80,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
12887,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,289,11,0,0,0,0,0,1,276,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
12981,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,81,5,0,0,0,0,0,1,80,1,0,0,0,90,5,1,0,0,0,0,0,0,0,0,0,0,728,6
13013,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,147,21,0,0,0,0,0,1,146,1,0,0,0,90,5,1,0,0,0,0,0,0,0,0,0,0,728,1
13019,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,227,18,0,0,0,0,0,1,216,1,0,0,0,90,133,1,0,0,0,0,0,0,0,0,0,0,728,5
13025,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,75,22,0,0,0,0,0,1,65,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
13144,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,170,10,0,0,0,0,0,1,164,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,6
13195,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,141,21,0,0,0,0,0,1,134,0,1,0,0,300,0,1,0,0,0,0,0,0,0,0,0,0,360,1
13365,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,247,7,0,0,0,0,0,1,238,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,5
13554,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,12,13,0,0,0,0,0,1,3,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,2
13557,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,13,2,0,0,0,0,0,1,3,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,2
13620,1,0,0,0,0,2261,1,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,2,0,0,0,1,200,0,0,0,0,0,0,0,0,1,0,0,0,200,4
13630,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,41,7,0,0,0,0,0,1,40,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
13645,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,184,11,0,0,0,0,0,1,183,1,0,0,0,90,31,0,0,1,0,0,0,0,0,0,0,0,728,3
13732,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,107,8,0,0,0,0,0,1,106,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,0
13783,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,141,17,0,0,0,0,0,1,134,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,6
13792,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,42,10,0,0,0,0,0,1,40,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
13883,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,56,13,0,0,0,0,0,1,55,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,5
14032,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,83,13,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
14130,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,219,18,0,0,0,0,0,1,216,1,0,0,0,250,4,0,0,1,0,0,0,0,0,0,0,0,250,1
14143,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,277,17,0,0,0,0,0,1,276,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,3
14148,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,287,23,0,0,0,0,0,1,276,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,4
14156,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,86,15,1,0,0,0,0,0,80,0,0,0,1,50,5,0,0,0,0,0,0,0,0,1,0,0,320,3
14225,0,1,0,0,0,2261,1,0,0,0,0,0,0,0,212,15,0,0,0,0,0,1,201,0,0,0,1,250,4,0,0,0,0,0,0,0,0,1,0,0,300,5
14276,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,12,19,0,0,0,0,0,1,3,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
14311,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,166,14,0,0,0,0,0,1,164,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,3
14405,1,0,0,0,0,3427,0,0,0,0,0,0,1,0,12,13,1,0,0,0,0,0,3,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,5
14463,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,375,16,0,0,0,0,0,1,374,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,728,2
14534,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,222,4,0,0,0,0,0,1,216,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,1
14542,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,219,0,0,0,0,0,0,1,216,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
14584,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,231,21,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,1
14616,1,0,0,0,0,2261,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,1,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,300,4
14627,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,393,22,0,0,0,0,0,1,393,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,3
14670,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,79,10,0,0,0,0,0,1,79,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,3
14718,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,96,18,0,0,0,0,0,1,94,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,0
14805,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,154,0,0,0,0,0,0,1,146,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,2
14904,1,0,0,0,0,2821,0,0,1,0,0,0,0,0,122,14,0,0,0,0,0,1,106,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,1
14977,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,89,20,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
15082,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,234,8,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
15113,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,342,8,0,0,0,0,0,1,333,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
15121,0,1,0,0,0,2261,1,0,0,0,0,0,0,0,165,15,0,0,0,0,0,1,164,0,0,0,1,90,52,0,0,0,0,0,0,0,0,1,0,0,728,3
15310,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,1,22,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,6
15505,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,106,18,0,0,0,0,0,1,106,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
15525,1,0,0,0,0,2259,0,0,1,0,0,0,0,0,217,18,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,0,1,0,0,300,5
15774,0,1,0,0,0,2821,0,0,1,0,0,0,0,0,125,23,0,0,0,0,0,1,124,0,0,0,1,600,5,0,0,0,0,0,1,0,0,0,0,0,120,0
15941,0,0,1,0,0,2261,0,0,1,0,0,0,0,0,172,16,0,0,0,0,0,1,164,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,3
15955,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,214,18,0,0,0,0,0,1,201,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
15988,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,43,7,0,0,0,0,0,1,40,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,2
16014,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,161,18,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
16062,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,79,1,0,0,0,0,0,1,79,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,2
16072,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,241,19,0,0,0,0,0,1,238,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,6
16146,1,0,0,0,0,2821,0,0,1,0,0,0,0,0,71,19,0,0,0,0,0,1,65,0,0,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,950,0
16207,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,211,0,0,0,0,0,0,1,201,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,2
16247,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,95,0,0,0,0,0,0,1,94,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,5
16480,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,124,18,0,0,0,0,0,1,124,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,3
16483,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,124,9,0,0,0,0,0,1,124,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
16577,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,340,12,0,0,0,0,0,1,333,1,0,0,0,90,67,1,0,0,0,0,0,0,0,0,0,0,728,6
16628,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,299,12,0,0,0,0,0,1,298,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
16740,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,141,15,0,0,0,0,0,1,134,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
16815,1,0,0,0,0,3358,0,0,0,0,0,1,0,0,375,0,0,0,0,1,0,0,374,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,5
16857,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,9,16,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,2
16946,1,0,0,0,0,2259,1,0,0,0,0,0,0,0,217,10,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,6
16964,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,226,8,0,0,0,0,0,1,216,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,4
16986,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,219,7,0,0,0,0,0,1,216,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,6
16999,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,399,0,0,0,0,0,0,1,374,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,4
17212,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,187,15,0,0,0,0,0,1,183,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
17244,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,6
17465,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
17533,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,212,22,0,0,0,0,0,1,201,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,3
17577,0,0,0,1,0,2821,1,0,0,0,0,0,0,0,82,14,0,0,0,0,0,1,80,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
17585,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,287,4,0,0,0,0,0,1,276,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
17633,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,282,23,0,0,0,0,0,1,276,1,0,0,0,600,177,1,0,0,0,0,0,0,0,0,0,0,160,4
17664,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,218,10,0,0,0,0,0,1,216,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,728,1
17699,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,241,20,0,0,0,0,0,1,238,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
17745,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,219,3,0,0,0,0,0,1,216,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
17776,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,89,22,0,0,0,0,0,1,80,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,3
17784,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,81,16,0,0,0,0,0,1,80,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,2
17831,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,128,11,0,0,0,0,0,1,124,0,0,1,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,6
17871,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,168,22,0,0,0,0,0,1,164,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,1
17902,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,8,14,0,0,0,0,0,1,3,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
17923,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,276,16,0,0,0,0,0,1,276,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,6
17956,1,0,0,0,0,2821,1,0,0,0,0,0,0,0,41,20,0,0,0,0,0,1,40,0,0,0,1,280,0,0,0,0,0,0,0,0,1,0,0,0,336,0
17975,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,212,10,0,0,0,0,0,1,201,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
18036,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,202,11,0,0,0,0,0,1,201,1,0,0,0,250,8,1,0,0,0,0,0,0,0,0,0,0,300,2
18158,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,9,12,0,0,0,0,0,1,3,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
18291,0,0,1,0,0,2821,0,0,1,0,0,0,0,0,172,19,0,0,0,0,0,1,164,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,728,0
18371,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,147,13,0,0,0,0,0,1,146,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
18530,0,0,1,0,0,2821,0,1,0,0,0,0,0,0,79,20,0,0,0,0,0,1,79,0,0,0,1,250,10,0,0,0,0,0,0,0,1,0,0,0,300,2
18568,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,184,15,0,0,0,0,0,1,183,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
18603,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,56,23,0,0,0,0,0,1,55,0,0,0,1,250,30,0,0,0,0,0,0,0,0,0,1,0,300,0
18667,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,217,12,0,0,0,0,0,1,216,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
