adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,click,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
0,0,1,0,0,2261,1,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,1,1,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,5
0,1,0,0,0,2821,1,0,0,0,0,0,0,0,103,0,22,0,0,0,0,0,1,94,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,0
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,111,0,21,0,0,0,0,0,1,106,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,318,0,18,0,0,0,0,0,1,308,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,2
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,4,0,16,0,0,0,0,0,1,3,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,2821,1,0,0,0,0,0,0,0,81,0,21,0,0,0,0,0,1,80,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,0
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,9,0,16,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
1,0,0,0,0,2821,1,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,1,1,0,0,0,1,280,0,0,0,0,0,1,0,0,0,0,0,0,336,0
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,230,0,18,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,1
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,96,0,18,0,0,0,0,0,1,94,0,1,0,0,600,0,1,0,0,0,0,0,0,0,0,0,0,160,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,129,0,13,0,0,0,0,0,1,124,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,3
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,219,0,18,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,6
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,148,0,17,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,254,0,16,0,0,0,0,0,1,253,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,5
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,4,1,19,1,0,0,0,0,0,3,0,0,0,1,50,160,0,0,0,0,0,1,0,0,0,0,0,320,2
0,1,0,0,0,2821,1,0,0,0,0,0,0,0,135,0,20,0,0,0,0,0,1,134,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,0
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,380,0,14,0,0,0,0,0,1,374,0,0,0,1,250,5,0,0,0,0,0,1,0,0,0,0,0,250,6
0,1,0,0,0,3358,0,0,0,0,0,0,0,1,275,0,0,0,0,0,0,0,1,275,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,171,0,22,0,0,0,0,0,1,164,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3386,1,0,0,0,0,0,0,0,373,1,17,0,0,0,0,0,1,368,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,2
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,181,0,6,0,0,0,0,0,1,164,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,41,0,19,0,0,0,0,0,1,40,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,89,0,21,0,0,0,0,0,1,80,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,0
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,21,0,17,0,0,0,0,0,1,15,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,95,0,20,0,0,0,0,0,1,94,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,279,0,11,0,0,0,0,0,1,276,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,151,0,10,0,0,0,0,0,1,146,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,4
0,1,0,0,0,2821,1,0,0,0,0,0,0,0,309,0,18,0,0,0,0,0,1,308,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,2
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,81,0,20,0,0,0,0,0,1,80,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,1
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,275,0,14,0,0,0,0,0,1,275,1,0,0,0,250,80,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,277,0,9,0,0,0,0,0,1,276,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,3358,0,0,1,0,0,0,0,0,219,0,23,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
1,0,0,0,0,3476,1,0,0,0,0,0,0,0,99,0,12,0,0,0,0,0,1,94,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,176,0,23,0,0,0,0,0,1,164,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,41,0,22,0,0,0,0,0,1,40,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,3427,0,1,0,0,0,0,0,0,79,0,21,0,0,0,0,0,1,79,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,5
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,80,0,8,0,0,0,0,0,1,80,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,15,0,12,0,0,0,0,0,1,15,0,1,0,0,280,0,1,0,0,0,0,0,0,0,0,0,0,336,4
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,71,0,13,0,0,0,0,0,1,65,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,2259,0,0,1,0,0,0,0,0,219,0,7,0,0,0,0,0,1,216,0,0,0,1,240,5,0,0,0,0,0,0,0,0,1,0,0,120,1
1,0,0,0,0,3427,0,0,1,0,0,0,0,0,309,0,18,0,0,0,0,0,1,308,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,5
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,275,0,23,0,0,0,0,0,1,275,1,0,0,0,250,24,1,0,0,0,0,0,0,0,0,0,0,300,4
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,241,0,23,0,0,0,0,0,1,238,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,277,0,22,0,0,0,0,0,1,276,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,3
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,191,0,10,0,0,0,0,0,1,183,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,62,0,18,0,0,0,0,0,1,55,1,0,0,0,90,59,1,0,0,0,0,0,0,0,0,0,0,728,2
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,3427,0,1,0,0,0,0,0,0,217,0,4,0,0,0,0,0,1,216,1,0,0,0,90,31,1,0,0,0,0,0,0,0,0,0,0,1000,0
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,254,0,1,0,0,0,0,0,1,253,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,950,4
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,107,0,20,0,0,0,0,0,1,106,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,233,0,18,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,0
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,138,0,16,0,0,0,0,0,1,134,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,177,0,19,0,0,0,0,0,1,164,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,3
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,214,1,22,0,0,0,0,0,1,201,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,6
0,1,0,0,0,2821,1,0,0,0,0,0,0,0,148,0,18,0,0,0,0,0,1,146,0,0,0,1,600,5,0,0,0,0,0,0,0,0,1,0,0,120,2
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,99,0,22,0,0,0,0,0,1,94,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,3
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,150,0,20,0,0,0,0,0,1,146,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,334,0,14,0,0,0,0,0,1,333,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,334,0,14,0,0,0,0,0,1,333,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,3
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,1,2,0,1,0,0,250,0,0,0,0,1,0,0,0,0,0,0,0,300,4
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,41,0,6,0,0,0,0,0,1,40,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,279,0,10,0,0,0,0,0,1,276,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,6
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,85,0,10,0,0,0,0,0,1,80,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,122,0,16,0,0,0,0,0,1,106,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,83,0,8,0,0,0,0,0,1,80,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
0,0,1,0,0,3386,0,1,0,0,0,0,0,0,42,0,20,0,0,0,0,0,1,40,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,4
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,275,0,12,0,0,0,0,0,1,275,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,4
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,44,0,19,0,0,0,0,0,1,40,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1,0,0,0,0,2259,0,1,0,0,0,0,0,0,219,0,17,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,1,250,0
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,31,0,8,0,0,0,0,0,1,27,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,4
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,234,0,23,0,0,0,0,0,1,216,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,5
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,1,0,14,0,0,0,0,1,0,1,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,0
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,75,1,22,0,0,0,0,0,1,65,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
1,0,0,0,0,3476,1,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,1,106,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,167,0,20,0,0,0,0,0,1,164,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,2
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,9,0,11,0,0,0,0,0,1,3,1,0,0,0,250,67,1,0,0,0,0,0,0,0,0,0,0,300,1
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,354,0,7,0,0,0,0,0,1,344,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,217,0,20,0,0,0,0,0,1,216,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,4
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,157,0,12,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1,0,0,0,0,3358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,6
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,174,0,21,0,0,0,0,0,1,164,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,1,0,18,1,0,0,0,0,0,1,0,0,0,1,50,72,0,0,0,0,0,1,0,0,0,0,0,320,3
0,1,0,0,0,2259,0,0,1,0,0,0,0,0,227,0,5,0,0,0,0,0,1,216,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,300,5
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,141,1,17,0,0,0,0,0,1,134,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,6
1,0,0,0,0,3386,1,0,0,0,0,0,0,0,81,0,23,0,0,0,0,0,1,80,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,1,1,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
1,0,0,0,0,3427,1,0,0,0,0,0,0,0,190,0,18,0,0,0,0,0,1,183,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,4
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,18,0,22,0,0,0,0,0,1,15,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,728,0
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,95,0,15,0,0,0,0,0,1,94,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,169,0,18,0,0,0,0,0,1,164,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
1,0,0,0,0,1458,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,4
0,0,1,0,0,2259,1,0,0,0,0,0,0,0,220,0,16,0,0,0,0,0,1,216,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,5
1,0,0,0,0,3427,0,0,0,0,0,0,1,0,12,1,13,1,0,0,0,0,0,3,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,5
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,15,0,15,0,0,0,0,0,1,15,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,2
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,220,0,8,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,1,0,300,1
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,250,31,1,0,0,0,0,0,0,0,0,0,0,300,3
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,147,0,14,0,0,0,0,0,1,146,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,1
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,12,0,7,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,167,0,23,0,0,0,0,0,1,164,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,0
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,217,0,17,0,0,0,0,0,1,216,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,4
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,217,0,17,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,4
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,281,0,12,0,0,0,0,0,1,276,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,2
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,58,0,19,0,0,0,0,0,1,55,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,84,0,20,0,0,0,0,0,1,80,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,2
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,242,0,19,0,0,0,0,0,1,238,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,6
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,1,1,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,172,0,11,0,0,0,0,0,1,164,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,126,0,20,0,0,0,0,0,1,124,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,375,0,22,0,0,0,0,0,1,374,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,135,0,0,0,0,0,0,0,1,134,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,2
0,1,0,0,0,3476,0,0,0,0,1,0,0,0,275,0,14,0,0,0,0,0,1,275,1,0,0,0,90,38,1,0,0,0,0,0,0,0,0,0,0,728,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,299,0,1,0,0,0,0,0,1,298,1,0,0,0,250,10,1,0,0,0,0,0,0,0,0,0,0,300,1
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,95,0,16,0,0,0,0,0,1,94,1,0,0,0,200,5,0,1,0,0,0,0,0,0,0,0,0,200,4
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,1,3,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,85,0,15,0,0,0,0,0,1,80,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,0
0,0,1,0,0,2259,0,0,1,0,0,0,0,0,222,0,9,0,0,0,0,0,1,216,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,728,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,234,0,16,0,0,0,0,0,1,216,1,0,0,0,250,24,1,0,0,0,0,0,0,0,0,0,0,300,5
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,153,0,10,0,0,0,0,0,1,146,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,219,0,12,0,0,0,0,0,1,216,0,0,0,1,280,0,0,0,0,0,0,1,0,0,0,0,0,336,5
1,0,0,0,0,1458,1,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,1,3,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,2259,0,0,1,0,0,0,0,0,219,0,19,0,0,0,0,0,1,216,0,0,0,1,60,5,0,0,0,0,0,0,0,0,1,0,0,468,1
0,0,1,0,0,2261,0,0,1,0,0,0,0,0,95,0,15,0,0,0,0,0,1,94,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,3
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,56,0,12,0,0,0,0,0,1,55,0,0,1,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,5
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,1,1,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,220,0,1,0,0,0,0,0,1,216,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,3358,0,0,0,0,0,1,0,0,375,1,0,0,0,0,1,0,0,374,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,5
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,82,0,14,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,150,0,13,0,0,0,0,0,1,146,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
1,0,0,0,0,2261,0,0,1,0,0,0,0,0,212,0,14,0,0,0,0,0,1,201,0,0,0,1,100,0,0,0,0,0,0,0,0,1,0,0,0,300,5
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,217,0,11,0,0,0,0,0,1,216,1,0,0,0,250,39,0,0,1,0,0,0,0,0,0,0,0,250,6
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,153,0,10,0,0,0,0,0,1,146,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,1
1,0,0,0,0,3358,0,0,0,0,0,0,1,0,1,0,22,0,0,0,1,0,0,1,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,223,0,10,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,0
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,152,0,20,0,0,0,0,0,1,146,1,0,0,0,600,5,1,0,0,0,0,0,0,0,0,0,0,160,4
1,0,0,0,0,3476,1,0,0,0,0,0,0,0,85,0,13,0,0,0,0,0,1,80,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,2
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,1,1,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,2
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,233,0,8,0,0,0,0,0,1,216,1,0,0,0,250,24,1,0,0,0,0,0,0,0,0,0,0,300,1
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,25,0,16,0,0,0,0,0,1,15,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,277,0,13,0,0,0,0,0,1,276,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,63,0,18,0,0,0,0,0,1,55,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,5
1,0,0,0,0,3386,1,0,0,0,0,0,0,0,214,0,22,0,0,0,0,0,1,201,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,285,0,21,0,0,0,0,0,1,276,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
1,0,0,0,0,3386,1,0,0,0,0,0,0,0,128,1,11,0,0,0,0,0,1,124,0,0,1,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,217,0,16,0,0,0,0,0,1,216,0,0,0,1,250,4,0,0,0,0,0,0,0,0,1,0,0,300,3
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,276,0,16,0,0,0,0,0,1,276,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,1458,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,45,0,19,1,0,0,0,0,0,40,0,0,0,1,50,43,0,0,0,0,0,1,0,0,0,0,0,320,2
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,318,0,17,0,0,0,0,0,1,308,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,129,0,22,0,0,0,0,0,1,124,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3358,0,0,0,0,0,0,1,0,101,0,0,0,0,0,1,0,0,94,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,5
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,1,94,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,4
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,77,0,11,0,0,0,0,0,1,65,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,5
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,101,0,23,0,0,0,0,0,1,94,0,0,0,1,250,30,0,0,0,0,0,0,0,0,0,1,0,300,0
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,1,300,0
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,217,0,17,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,6
